159.82,170.75,176.23,158.88,175.88,172.04,172.32,174.55,169.05,188.42,169.05,174.97,169.1,176.97,168.09,172.06,176.68,161.83,170.38,169.51,175.12,172.02,166.44,176.34
170.94,195.86,181.48,187.56,181.74,188.39,167.85,178.48,180.98,165.67,172.29,188.75,185.98,170.22,174.08,188.16,183.33,173.33,176.78,176.54,176.27,179.84,168.38,176.24
181.27,174.88,180.57,184.85,189.4,178.53,183.93,188.83,188.38,192.9,187.73,175.18,185.23,179.61,195.9,178.12,183.28,195.12,184.87,185.84,179.96,176.74,175.81,176.8
186.55,184.63,194.14,176.25,186.87,188.52,189.24,192.76,175.26,187.72,198.67,189.93,187.71,188.58,185.72,189.89,186.32,175.8,184.17,186.33,179.13,187.09,191.49,183.83
195.14,176.21,191.25,199.41,200.75,188.96,184.3,185.01,180.72,184.47,197.7,193.98,192.24,192.63,176.8,186.46,193.43,180.99,195.74,199.51,194.61,200.19,198.56,192.02
194.33,204.45,191.28,196.33,195.57,188.78,197.58,205.02,201.03,195.36,202.72,183.41,185.55,192.72,193.09,186.33,190.17,187.44,201.31,198.25,211.62,200.9,204.61,193.11
197.16,196.83,194.13,200.89,185.27,205.21,193.15,200.3,197.24,197.53,206.64,202.19,195.84,193.23,197.4,190.56,194.64,195.67,198.82,192.11,192.6,204.26,192.12,196.84
200.86,194.79,200.19,183.33,206.01,203.45,209.27,192.36,196.2,188.35,214.44,194.58,197.66,192.94,194.48,193.06,188.32,191.78,187.76,199.32,202.14,192.57,193.58,193.58
198.27,207.19,211.52,193.08,208.26,190.89,199.03,205.89,204.39,189.77,199.54,195.94,202.44,209.43,198.22,187.36,193.12,211.55,200.97,189.86,196.74,195.47,198.37,198.34
196.21,213.76,192.94,196.21,186.35,188.83,208.48,203.44,203.02,207.04,181.63,208.07,210.83,195.89,196.77,210.84,206.52,195.48,199.95,202.52,193.51,199.37,203.64,202.37
199.52,197.39,191.37,197.27,209.54,209.95,187.26,194.32,199.29,188.69,195.62,199.51,197.58,198.81,197.77,196.56,214.3,199.71,198.43,197.5,198.62,202.74,204.48,203.09
209.87,198.88,210.73,191.76,210.3,201.43,201.77,206.47,205.64,204.95,219.72,207.02,204.61,187.84,206.9,194.4,212.38,205.64,205.98,202.85,206.49,212.14,198.25,220.06
206.09,205.77,206.97,194.92,197.67,196.07,197.01,197.23,199.2,197.07,201.52,202.33,213.43,215.21,219.4,205.6,188.72,199.83,206.15,217.69,211.98,192.86,200.09,197.58
215.11,204.2,207.17,202.1,196.18,204.6,208.06,209.91,189.55,198.27,206.55,204.13,208.05,197.07,193.86,188.86,199.75,205.74,209.94,198.09,211.57,202.14,206.43,207.35
215.37,211.08,209.24,207.49,215.78,212,211.37,214.02,205.11,214.75,225.91,203.96,217.12,196.93,210.87,209.6,209.82,207.42,199.12,210.91,213.26,217.91,205.24,203.88
220.45,209.43,220.52,210.68,210.24,214.32,214.96,207.59,216.56,220.55,206.35,207.44,197.39,197.96,204.06,198.95,221.64,208.72,214.92,204.94,201.09,198.92,210.34,215.87
213.82,203.5,214.76,209.3,208.55,212.98,216.61,209.9,202.06,200.73,203.86,205.26,225.98,203.07,211.07,216.66,202.7,215.3,197.91,212.12,219.84,211.03,223.48,201.77
204.47,209.5,227.78,208.09,210.07,209.35,214.67,215.06,217.07,209.48,216.43,218.37,203.65,212.18,206.99,218.27,204.4,220.23,199.28,209.28,214.71,228.21,203.76,205.46
223.3,221.27,228.6,209.22,220.4,222.74,206.8,219.43,236.25,220.38,209.1,221.44,210.44,218.32,215.25,226.7,211.63,212.7,206.42,215.24,214.84,209.99,214.48,218.3
210.91,208.08,210.26,203.85,215.2,220.18,230.29,215.71,214.09,200.43,206.48,217.19,204.2,227.58,206.8,226.71,213.02,212.12,216.57,228.33,229.98,220.6,223.62,213.9
218.31,216,211.09,213.18,229.24,216.17,226.18,236.3,219.18,217.38,226.64,226.41,223.55,229.85,230.69,223.18,215.77,213.15,209.83,225.48,212.28,224,218.01,212.36
221.4,224.21,207.71,218.01,219.35,216.63,234.08,227.66,219.01,215.91,210.67,225.36,226.07,207.44,219.66,218.5,219.62,212.08,219.42,225.85,213.72,211.25,208.69,210.59
223,226.25,212.08,215.12,217.26,222.48,220.29,218.54,220.16,224.16,217.78,223.66,232.29,217.25,210.17,233.47,221.91,216.89,212.63,218.94,226.92,226.89,216.99,210.59
220.35,237.79,218.51,214.36,214.29,228.1,219.56,214.15,224.98,230.22,219.82,221.75,223.37,212.76,223.21,218.49,225.97,211.84,215.35,216.43,232.88,219.27,218.45,226.15
206.87,210.89,213.69,221.19,213.9,211.44,227.51,226.48,239.7,221.21,220.94,230.11,222.06,216.14,223.94,218.28,222.34,222.59,223.31,227.2,223.08,220.79,216.4,215.69
218.51,239.18,213.17,224.65,229.73,215.98,229.04,207.78,227.24,223.56,227.81,210.57,229.94,198.53,204.8,233.2,214.4,219.38,207.8,217.23,224.24,219.12,224.59,215.93
227.79,219.22,228.87,233.45,229.45,219.61,227.4,230.11,230.64,225.64,223.36,232.08,222.75,217.79,221.14,222.96,225.27,208.84,216.72,219.17,219.97,233.1,222.7,216.25
221.98,226.28,221.86,219.53,225.68,220.12,222.44,217.44,219.86,230.85,211.07,217.48,219.58,225.93,231.96,217.96,236.5,224.26,217.2,231.35,233.29,221.6,221.23,218.31
237.26,231.78,223.3,217.74,224.9,226.31,225.1,220.01,214.15,224.84,220.17,220.69,230.68,228.94,218.08,227.41,221.82,226.26,228.57,221.34,219.33,215.56,223.11,231.16
233.19,233.27,229.73,218.88,230.01,233.11,214.58,215.67,221.2,219.7,225.41,220.68,241.25,224.61,229.46,223.53,227.03,227.4,221.54,236.54,226.62,230.07,225.73,231.84
231.35,234.97,216.91,243.81,232.4,238.26,228.12,220.56,226.75,231.09,231.41,225.49,225.44,225.55,234.39,228.89,238.27,230.43,225.81,233.18,231.36,240.89,227.85,220.79
237.76,228.45,223.02,232.75,226.36,222.05,226.32,236.11,235.39,233.24,221.29,239.95,231.72,239.42,219.76,229.38,229.31,225.83,227.19,239.61,243.94,228.69,223,229.74
232.61,241.12,218.37,228.4,239.68,226.53,218.34,227.98,223.3,233.76,228.91,228.94,238.44,229.17,242.32,223.93,230.86,238.8,227.95,223.39,224.16,241.12,231.78,216.17
225.02,232.24,243.16,233.56,237.56,243.05,234.07,237.2,232.55,239.09,231.66,235.6,219.47,241.94,231.8,232.35,247.38,236.72,235.64,230.33,217.4,242.68,240.42,225.95
229.57,245.9,236.16,237.46,236.23,240.97,231.97,242.94,254.98,227.64,222.57,237.35,238.74,238.27,244.78,236.68,239.71,242.56,242.71,239.38,236.32,240.19,246.04,236.23
234.84,246.68,236.6,244.01,255.08,242.09,252.79,242.12,246.37,240.6,239.83,249.65,247.47,253.12,256.99,233.86,253.51,232.2,249.99,229.4,237.14,249.19,237.04,251.65
239.21,240.76,250.92,254.3,247.71,249.81,251.24,240.99,245.34,241.51,243.8,249.74,243.33,252.56,246.3,242.88,246.76,244,243.4,253.06,253.68,236.17,241.42,237.43
247.83,251.61,250.25,259.27,253.95,245.72,256.69,248.71,249.5,257.21,251.1,247.69,265.66,248.68,244.98,242.18,238.93,238.02,265.7,240.95,262.81,252.8,247.6,259.09
261.26,264.86,256.13,261.52,249,260.48,253.88,254.77,256.62,259.08,272.95,263.35,259.99,251.86,256.07,255.53,255.25,264.69,245.18,245.49,252.06,257.86,250.46,257.98
253.41,247.18,266.34,252.93,257.53,260.59,260.76,257.94,276.04,254.15,266.17,262.45,266.07,251.03,261.33,265.47,273.08,248.11,261.83,260.92,269.41,256.87,244.11,259.25
257.65,246.87,266.75,250.69,257.58,265.01,261.08,259,269.31,258.89,264.34,267.78,271.07,257.18,262.12,262.3,249.73,256.31,250.84,249.62,260.71,259.36,255.05,263.84
263.25,258.71,252.01,273.7,264.77,271.12,263.63,268.62,260.56,268.34,255.25,257.94,269.02,265.58,262.7,255.93,260.23,259.31,259.11,262.56,265.22,265.71,254.88,266.2
260.05,252.2,268.2,268.14,267.69,262.59,258.05,264.95,263.7,264.63,263.3,258.11,246.35,265.94,257.03,262.95,260.8,256.32,255.15,269.46,260.65,271.7,265.87,266.62
268.79,256.33,253.26,268.17,256.62,255.93,259.37,272.52,257.53,267.97,266.98,265.35,262.73,252.59,264.04,264.22,244.65,264.46,261.55,265.73,262.82,257.99,256.12,267.27
255.45,266.51,267.52,263.3,266.75,259.64,258.83,277.44,259.79,263.45,271.92,260.95,265,250.12,257.26,252.14,276.62,258.02,264.53,272.57,254.46,245.24,262.99,250.2
267,249.42,255.96,257.16,271.45,257.31,243.49,271.78,250.15,251.69,255.69,248.32,252.56,254.2,246.66,252.04,266.68,254.43,259.16,246.62,268.1,258.46,253.38,256.24
241.8,256.78,258.83,246.6,248.2,247.7,248.21,250.87,253.3,248.01,243.1,237.31,250.3,247.97,248.53,244.84,234.77,257.13,244.95,248.99,247.73,245.43,255.49,241.81
223.64,239.17,234.3,237.46,225.61,238.56,240.83,228.79,225.36,235.95,248.18,228.93,245.22,237.77,240.1,237.37,227.45,240.99,226.97,233.16,242.89,238.2,245.38,227.83
